"
              They Said This Would Be Fun
            ","
                Eternity Martis "
"
              Onward
            ","
                  Howard Schultz "
"
              Penguin Bloom
            ","
                  Cameron Bloom "
"
              The First Time: Finding...
            ","
                  Colton Underwood "
"
              Hard Choices
            ","
                  Hillary Rodham Clinton "
"
              Black, White, and the Grey
            ","
                  Mashama Bailey "
"
              Malala's Magic Pencil
            ","
                  Malala Yousafzai "
"
              Three Days in Moscow
            ","
                  Bret Baier "
"
              Eloquent Rage
            ","
                Brittney Cooper "
"
              Working
            ","
                  Robert A. Caro "
"
              Anne Frank
            ","
                Tamara Hollingsworth "
"
              Who Thought This Was a Good...
            ","
                  Alyssa Mastromonaco "
"
              True Believer: the Rise and...
            ","
                  Abraham Riesman "
"
              Reckless Daughter
            ","
                David Yaffe "
"
              I Tried to Change So You...
            ","
                Loni Love "
"
              Austen Years
            ","
                Rachel Cohen "
"
              Queens of the Crusades
            ","
                Alison Weir "
"
              It Was Me All Along
            ","
                  Andie Mitchell "
"
              Inge's War
            ","
                  Svenja O'Donnell "
"
              We Are All Shipwrecks
            ","
                Kelly Grey Carlisle "
"
              El Jefe
            ","
                  Alan Feuer "
"
              Kathy Griffin's Celebrity Run...
            ","
                  Kathy Griffin "
"
              The Culprit
            ","
                Martin Sasek "
"
              Ordinary People Change the World
            ","
                  Brad Meltzer "
"
              Full Disclosure
            ","
                  Stormy Daniels "
"
              Bad Medicine
            ","
                  Charlotte Bismuth "
"
              Cult of Glory
            ","
                  Doug J. Swanson "
"
              Pure
            ","
                Linda Kay Klein "
"
              Filthy Beasts
            ","
                Kirkland Hamill "
"
              Mozart
            ","
                Jan Swafford "
"
              Eliot Ness and the Mad Butcher
            ","
                  Max Allan Collins "
"
              An Odyssey
            ","
                Daniel Mendelsohn "
"
              Prague Winter
            ","
                Madeleine Albright "
"
              The Saddest Words
            ","
                Michael Gorra "
"
              The Diary of a Bookseller
            ","
                Shaun Bythell "
"
              Slave Stealers
            ","
                  Timothy Ballard "
"
              This Is Big
            ","
                Marisa Meltzer "
"
              Girl With No Job: the Crazy...
            ","
                Claudia Oshry "
"
              Hell in the Heartland
            ","
                  Jax Miller "
"
              A Shot in the Moonlight
            ","
                Ben Montgomery "
"
              Adventures in Opting Out
            ","
                Cait Flanders "
"
              Queen of Physics
            ","
                  Teresa Robeson "
"
              Ghosts of War
            ","
                Ryan Smithson "
"
              World Order
            ","
                  Henry Kissinger "
"
              The Happiness Project...
            ","
                Gretchen Rubin "
"
              Bad with Money
            ","
                Gaby Dunn "
"
              Blood in the Water
            ","
                Silver Donald Cameron "
"
              Mom & Me & Mom
            ","
                Maya Angelou "
"
              Malcolm X
            ","
                Manning Marable "
"
              Joan Procter, Dragon Doctor
            ","
                  Patricia Valdez "
"
              Lust & Wonder
            ","
                Augusten Burroughs "
"
              Dapper Dan: Made in Harlem
            ","
                  Daniel R. Day "
"
              Empires of the Sky
            ","
                Alexander Rose "
"
              More Than Love: an Intimate...
            ","
                  Natasha Gregson Wagner "
"
              Rebel Chef
            ","
                  Dominique Crenn "
"
              Democracy
            ","
                  Condoleezza Rice "
"
              Forever and Ever, Amen
            ","
                  Randy Travis "
"
              Flash Crash
            ","
                  Liam Vaughan "
"
              Negroland
            ","
                Margo Jefferson "
"
              And the Good News Is...
            ","
                Dana Perino "
"
              The Council of Dads
            ","
                Bruce Feiler "
"
              Olive the Lionheart
            ","
                  Brad Ricca "
"
              Rising Out of Hatred
            ","
                  Eli Saslow "
"
              Tecumseh and the Prophet
            ","
                Peter Cozzens "
"
              My Remarkable Journey
            ","
                  Katherine Johnson "
"
              Abe
            ","
                  David S. Reynolds "
"
              First
            ","
                Evan Thomas "
"
              Finding Freedom
            ","
                  Omid Scobie "
"
              AOC
            ","
                Lynda Lopez "
"
              The Gatekeepers
            ","
                  Chris Whipple "
"
              The Mind's Eye
            ","
                  Oliver Sacks "
"
              438 Days
            ","
                  Jonathan Franklin "
"
              Meditations
            ","
                Emperor of Rome Marcus Aurelius "
"
              Playing with Fire
            ","
                  Lawrence O'Donnell "
"
              Just the Funny Parts
            ","
                  Nell Scovell "
"
              Hola Papi
            ","
                John Paul Brammer "
"
              Unforgetting
            ","
                Roberto Lovato "
"
              Box
            ","
                  Carole Boston Weatherford "
"
              Mean
            ","
                Myriam Gurba "
"
              Nothing General About It
            ","
                  Maurice Benard "
"
              Filthy Beasts
            ","
                  Kirkland Hamill "
"
              Too Much Is Not Enough
            ","
                  Andrew Rannells "
"
              Fairest
            ","
                  Meredith Talusan "
"
              House Lessons
            ","
                  Erica Bauermeister "
"
              The Virginia Dynasty
            ","
                  Lynne Cheney "
"
              Who Is Greta Thunberg?
            ","
                  Jill Leonard "
"
              Undaunted
            ","
                  John O. Brennan "
"
              Kind Is the New Classy
            ","
                  Candace Cameron Bure "
"
              Benjamin Franklin
            ","
                  Walter Isaacson "
"
              Lean Out
            ","
                Tara Henley "
"
              The Restless Wave
            ","
                  John McCain "
"
              Ladies Who Punch
            ","
                  Ramin Setoodeh "
"
              Called Out
            ","
                  Paula Faris "
"
              Confess
            ","
                Rob Halford "
"
              When Harry Met Minnie
            ","
                  Martha Teichner "
"
              Mr. Know-It-All
            ","
                John Waters "
"
              No, You Shut Up
            ","
                  Symone D. Sanders "
"
              Things We Didn't Talk About...
            ","
                Jeannie Vanasco "
"
              The Book of Help
            ","
                  Megan Griswold "
"
              Race Against Time
            ","
                Jerry Mitchell "
"
              See No Stranger
            ","
                  Valarie Kaur "
"
              This Life I Live
            ","
                Rory Feek "
"
              The Trauma Cleaner: One Woman...
            ","
                Sarah Krasnostein "
"
              Say It Louder!
            ","
                  Tiffany Cross "
"
              Unrequited Infatuations
            ","
                  Stevie Van Zandt "
"
              Victoria & Abdul
            ","
                Shrabani Basu "
"
              The Diary of a Young Girl
            ","
                Anne Frank "
"
              Yogi
            ","
                Jon Pessah "
"
              Bright Precious Thing
            ","
                Gail Caldwell "
"
              Capital Dames
            ","
                  Cokie Roberts "
"
              Beneath the Tamarind Tree
            ","
                Isha Sesay "
"
              The Equivalents
            ","
                Maggie Doherty "
"
              When Sue Found Sue
            ","
                  Toni Buzzeo "
"
              Home Baked
            ","
                Alia Volz "
"
              Speaking for Myself
            ","
                Sarah Huckabee Sanders "
"
              Hitler's Last Days
            ","
                  Bill O'Reilly "
"
              Raceless
            ","
                Georgina Lawton "
"
              The Real George Washington
            ","
                Eric Braun "
"
              Second Nature
            ","
                Michael Pollan "
"
              Make Trouble
            ","
                  Cecile Richards "
"
              The Book of Rosy
            ","
                  Rosayra Pablo Cruz "
"
              Mi Historia
            ","
                Michelle Obama "
"
              Becoming Dr. Seuss
            ","
                Brian Jay Jones "
"
              Wuhan Diary
            ","
                  Fang Fang "
"
              Ghost in the Wires
            ","
                  Kevin Mitnick "
"
              Shockaholic
            ","
                  Carrie Fisher "
"
              Home
            ","
                Julie Andrews "
"
              Ruth Bader Ginsburg
            ","
                  Jane Sherron de Hart "
"
              Where the Light Enters
            ","
                Jill Biden "
"
              Finding Freedom
            ","
                  Omid Scobie "
"
              Why Religion?
            ","
                Elaine Pagels "
"
              Last Witnesses
            ","
                  Svetlana Alexievich "
"
              Galileo
            ","
                Mario Livio "
"
              Save Yourself
            ","
                Cameron Esposito "
"
              Reading with Patrick
            ","
                Michelle Kuo "
"
              Jackie, Janet & Lee
            ","
                J. Randy Taraborrelli "
"
              The Groom Will Keep His Name
            ","
                Matt Ortile "
"
              Lessons
            ","
                  Gisele Bündchen "
"
              The Dance of the Dissident...
            ","
                  Sue Monk Kidd "
"
              Sometimes You Have to Lie
            ","
                Leslie Brody "
"
              Amity and Prosperity
            ","
                  Eliza Griswold "
"
              The Liberator
            ","
                Alex Kershaw "
"
              Etched in Sand
            ","
                  Regina Calcaterra "
"
              The Cat I Never Named
            ","
                  Amra Sabic-El-Rayess "
"
              No One Is Too Small to Make a...
            ","
                  Greta Thunberg "
"
              My Salinger Year
            ","
                Joanna Rakoff "
"
              Pelosi
            ","
                  Molly Ball "
"
              Time of the Magicians
            ","
                Wolfram Eilenberger "
"
              Ten Days in a Mad-House
            ","
                Nellie Bly "
"
              When Harry Met Minnie
            ","
                Martha Teichner "
"
              My Life as a Goddess
            ","
                  Guy Branum "
"
              The Indomitable Florence Finch
            ","
                Robert J. Mrazek "
"
              Victoria & Abdul (Movie Tie-in)
            ","
                  Shrabani Basu "
"
              Adrift  [Movie tie-in]
            ","
                Tami Oldham Ashcraft "
"
              The New Tsar
            ","
                Steven Lee Myers "
"
              Old Age
            ","
                Michael Kinsley "
"
              Believing
            ","
                Anita Hill "
"
              Spirit Run
            ","
                Noe Alvarez "
"
              Three Wise Men
            ","
                  Beau Wise "
"
              The Triumph of Nancy Reagan
            ","
                Karen Tumulty "
"
              Girl Gurl Grrrl
            ","
                  Kenya Hunt "
"
              Ida B. the Queen
            ","
                  Michelle Duster "
"
              Medallion Status
            ","
                John Hodgman "
"
              Good Talk
            ","
                  Mira Jacob "
"
              The Impossible First
            ","
                Colin O'Brady "
"
              No One Tells You This
            ","
                Glynnis MacNicol "
"
              Who Was Mister Rogers?
            ","
                  Diane Bailey "
"
              We Thought We Knew You
            ","
                M. William Phelps "
"
              The Black and the Blue
            ","
                  Matthew Horace "
"
              Fosse
            ","
                Sam Wasson "
"
              The Tap-Dancing Knife Thrower
            ","
                Paul Hogan "
"
              The Erratics
            ","
                Vicki Laveau-Harvie "
"
              American Harvest
            ","
                Marie Mutsuki Mockett "
"
              Don't Let's Go to the Dogs...
            ","
                Alexandra Fuller "
"
              Who Was Martin Luther King, Jr.?
            ","
                  Bonnie Bader "
"
              Rust
            ","
                  Eliese Colette Goldbach "
"
              A Rip in Heaven
            ","
                  Jeanine Cummins "
"
              True Crime Addict
            ","
                  James Renner "
"
              Finish the Fight!
            ","
                  Veronica Chambers "
"
              The Long Haul
            ","
                Finn Murphy "
"
              Loved and Wanted
            ","
                Christa Parravani "
"
              Thirst
            ","
                  Scott Harrison "
"
              Thanks for Waiting
            ","
                  Doree Shafrir "
"
              Horizon
            ","
                Barry Lopez "
"
              Freedom: My Book of Firsts
            ","
                  Jaycee Dugard "
"
              This Is What I Know About Art
            ","
                  Kimberly Drew "
"
              The Patriots
            ","
                Winston Groom "
"
              The Jersey Brothers: a...
            ","
                Sally Mott Freeman "
"
              The Plot to Kill Hitler
            ","
                Patricia McCormick "
"
              Better Than New
            ","
                Nicole Curtis "
"
              Room to Dream
            ","
                  David Lynch "
"
              Thanks a Lot Mr Kibblewhite
            ","
                Roger Daltrey "
"
              The Secrets of My Life
            ","
                Caitlyn Jenner "
"
              Leonard
            ","
                  William Shatner "
"
              C.S. Lewis's Mere...
            ","
                  George M. Marsden "
"
              There I Am
            ","
                Ruthie Lindsey "
"
              Say It Louder!
            ","
                Tiffany Cross "
"
              Before They Were Authors
            ","
                  Elizabeth Haidle "
"
              The Erratics
            ","
                Vicki Laveau-Harvie "
"
              Next Level Basic
            ","
                  Stassi Schroeder "
"
              A Tangled Web
            ","
                Leslie Rule "
"
              Miracles from Heaven
            ","
                  Christy Wilson Beam "
"
              Daring to Hope
            ","
                  Katie Davis Majors "
"
              The Storm on Our Shores
            ","
                Mark Obmascik "
"
              Yeah, No. Not Happening.
            ","
                Karen Karbo "
"
              What Becomes a Legend Most
            ","
                Philip Gefter "
"
              Sully
            ","
                  Chesley B. Sullenberger "
"
              What Is the Civil Rights...
            ","
                  Sherri L. Smith "
"
              Beyond the Gender Binary
            ","
                  Alok Vaid-Menon "
"
              12 Years a Slave
            ","
                  Solomon Northup "
"
              Settle for More
            ","
                  Megyn Kelly "
"
              Dirt
            ","
                Bill Buford "
"
              Hallucinations
            ","
                Oliver Sacks "
"
              Ticking Clock
            ","
                Ira Rosen "
"
              Hello, Neighbor!
            ","
                Matthew Cordell "
"
              The Inevitability of Tragedy
            ","
                Barry Gewen "
"
              Books for Living
            ","
                  Will Schwalbe "
"
              The Last American Aristocrat
            ","
                David S. Brown "
"
              Essentially Charli
            ","
                Charli D'Amelio "
"
              Like Streams to the Ocean
            ","
                Jedidiah Jenkins "
"
              Franklin and Winston
            ","
                Jon Meacham "
"
              Ghost Rider
            ","
                Neil Peart "
"
              Finding My Virginity
            ","
                Richard Branson "
"
              Planting Stories
            ","
                  Anika Aldamuy Denise "
"
              Black Like Me
            ","
                  John Howard Griffin "
"
              Long Way Home
            ","
                Cameron Douglas "
"
              The Beautiful Struggle...
            ","
                Ta-Nehisi Coates "
"
              Finding Gobi
            ","
                Dion Leonard "
"
              All I Ever Wanted
            ","
                Kathy Valentine "
"
              What She Ate
            ","
                  Laura Shapiro "
"
              How Not to Be a Boy
            ","
                Robert Webb "
"
              Chasing the Light
            ","
                  Oliver Stone "
"
              Relentless Pursuit
            ","
                  Bradley J. Edwards "
"
              Who Is Alex Trebek?
            ","
                Lisa Rogak "
"
              Weird but Normal
            ","
                  Mia Mercado "
"
              Between You & Me
            ","
                Mary Norris "
"
              Becoming Steve Jobs
            ","
                  Brent Schlender "
"
              Gatecrasher
            ","
                Ben Widdicombe "
"
              41
            ","
                  George W. Bush "
"
              Kind Is the New Classy
            ","
                  Candace Cameron Bure "
"
              Gentle on My Mind
            ","
                Kim Campbell "
"
              Dangerous Charisma
            ","
                Jerrold Post "
"
              To Selena, with Love
            ","
                Chris Perez "
"
              Roger Daltrey: Thanks a Lot...
            ","
                  Roger Daltrey "
"
              Preaching to the Chickens:...
            ","
                  Jabari Asim "
"
              After Steve
            ","
                Tripp Mickle "
"
              It's Not Okay
            ","
                Andi Dorfman "
"
              Once More We Saw Stars
            ","
                  Jayson Greene "
"
              Quitter
            ","
                Erica C. Barnett "
"
              The Watcher
            ","
                  Jeanette Winter "
"
              Who Was Selena?
            ","
                  Max Bisantz "
"
              The Hour of Fate
            ","
                Susan Berfield "
"
              Room to Dream
            ","
                  David Lynch "
"
              The Last American Aristocrat
            ","
                  David S. Brown "
"
              Dissenter on the Bench
            ","
                  Victoria Ortiz "
"
              Singular Sensation: the...
            ","
                Michael Riedel "
"
              Between Breaths
            ","
                Elizabeth Vargas "
"
              M Train
            ","
                Patti Smith "
"
              Earth Keeper
            ","
                  N. Scott Momaday "
"
              How to Feed a Dictator
            ","
                  Witold Szablowski "
"
              The Art of Resistance
            ","
                Justus Rosenberg "
"
              The Autobiography of Gucci Mane
            ","
                  Gucci Mane "
"
              Action Park
            ","
                  Andy Mulvihill "
"
              The Last Pirate of New York
            ","
                  Rich Cohen "
"
              I Can't Date Jesus
            ","
                Michael Arceneaux "
"
              Once I Was You: a Memoir
            ","
                Maria Hinojosa "
"
              Superheroes Are Everywhere
            ","
                  Kamala Harris "
"
              South and West
            ","
                  Joan Didion "
"
              Hey Mom
            ","
                  Louie Anderson "
"
              Anne Perry and the Murder of...
            ","
                Peter Graham "
"
              Butch Cassidy
            ","
                  Charles Leerhsen "
"
              Sting-Ray Afternoons
            ","
                Steve Rushin "
"
              James Herriot's Animal Stories
            ","
                  Christopher Timothy "
"
              Home Baked
            ","
                  Alia Volz "
"
              Why Did I Get a B?
            ","
                Shannon Reed "
"
              The Wellness Project
            ","
                Phoebe Lapine "
"
              Shoot for the Moon
            ","
                  Allan Robertson "
"
              The Deep Places
            ","
                Ross Douthat "
"
              Three Wise Men
            ","
                  Beau Wise "
"
              Too Much and Never Enough
            ","
                  Mary L. Trump "
"
              Homeless
            ","
                Liyana Dhamirah "
"
              The Short and Tragic Life of...
            ","
                  Jeff Hobbs "
"
              ¡Que vivan los veterinarios!...
            ","
                Kurt Waldendorf "
"
              Let's Go (So We Can Get Back)
            ","
                  Jeff Tweedy "
"
              What Made Maddy Run
            ","
                Kate Fagan "
"
              Franklin & Washington
            ","
                Edward J. Larson "
"
              Breakthrough
            ","
                  Joyce Smith "
"
              At the Center of All Beauty
            ","
                Fenton Johnson "
"
              The Best Advice I Ever Got
            ","
                  Katie Couric "
"
              This Must Be the Place
            ","
                Rachael Ray "
"
              I Came All This Way to Meet You
            ","
                Jami Attenberg "
"
              God's Shadow
            ","
                Alan Mikhail "
"
              An Extravagant Life
            ","
                Stuart Woods "
"
              I am Marie Curie
            ","
                  Brad Meltzer "
"
              BRAVE
            ","
                Rose McGowan "
"
              Before She Was Harriet
            ","
                  Lesa Cline-Ransome "
"
              Everybody (Else) Is Perfect
            ","
                Gabrielle Korn "
"
              A Newfoundlander in Canada
            ","
                Alan Doyle "
"
              Dear Bully
            ","
                  Megan Kelley Hall "
"
              The Price of Peace
            ","
                Zachary D. Carter "
"
              Weird but Normal
            ","
                Mia Mercado "
"
              No Higher Honor
            ","
                Condoleezza Rice "
"
              The Home Place
            ","
                  J. Drew Lanham "
"
              See No Stranger
            ","
                Valarie Kaur "
"
              Lifting as We Climb
            ","
                Evette Dionne "
"
              Who Was - Founding of America...
            ","
                  Various "
"
              The Snowball
            ","
                Alice Schroeder "
"
              I Know Why the Caged Bird Sings
            ","
                  Maya Angelou "
"
              Same Kind of Different As Me...
            ","
                  Ron Hall "
"
              Missed Translations
            ","
                  Sopan Deb "
"
              But Enough About Me
            ","
                  Burt Reynolds "
"
              Survival Lessons
            ","
                Alice Hoffman "
"
              Becoming Superman
            ","
                  J. Michael Straczynski "
"
              Resist
            ","
                  Veronica Chambers "
"
              If Then
            ","
                Jill Lepore "
"
              The Watergate Girl
            ","
                  Jill Wine-Banks "
"
              In Extremis
            ","
                Lindsey Hilsum "
"
              You Better Not Cry
            ","
                  Augusten Burroughs "
"
              Exodus
            ","
                  Deborah Feldman "
"
              What Is a Girl Worth?
            ","
                Rachael Denhollander "
"
              Working Class Man
            ","
                Jimmy Barnes "
"
              Act Like You Got Some Sense
            ","
                  Jamie Foxx "
"
              Warhol
            ","
                  Blake Gopnik "
"
              The Astronaut Wives Club
            ","
                  Lily Koppel "
"
              We Should Hang Out Sometime
            ","
                Josh Sundquist "
"
              Cruel to Be Kind
            ","
                Cathy Glass "
"
              Ernest Hemingway
            ","
                Mary V. Dearborn "
"
              Coming to My Senses
            ","
                  Alice Waters "
"
              My Brief History
            ","
                Stephen Hawking "
"
              The Strange Case of Dr. Couney
            ","
                Dawn Raffel "
"
              Sticky Fingers
            ","
                  Joe Hagan "
"
              Dare to Fly
            ","
                Martha McSally "
"
              When I Was White
            ","
                Sarah Valentine "
"
              Saving Freedom
            ","
                  Joe Scarborough "
"
              Good Boy
            ","
                Jennifer Finney Boylan "
"
              American Ulysses
            ","
                Ronald C. White "
"
              This Is What America Looks Like
            ","
                Ilhan Omar "
"
              The Kennedy Heirs: John,...
            ","
                J. Randy Taraborrelli "
"
              Growing Up Amish
            ","
                Ira Wagler "
"
              Working Class Boy
            ","
                Jimmy Barnes "
"
              In the Shadow of Statues
            ","
                Mitch Landrieu "
"
              Scarred
            ","
                  Sarah Edmondson "
"
              Born with Teeth
            ","
                Kate Mulgrew "
"
              Dead Mom Walking
            ","
                Rachel Matlow "
"
              The Wolves at the Door
            ","
                Judith L. Pearson "
"
              Bobby Kennedy
            ","
                  Larry Tye "
"
              Angry Optimist
            ","
                  Lisa Rogak "
"
              Rise of the Rocket Girls
            ","
                Nathalia Holt "
"
              The World According to Fannie...
            ","
                Bridgett M. Davis "
"
              The Vagabonds: the Story of...
            ","
                Jeff Guinn "
"
              Just the Funny Parts
            ","
                  Nell Scovell "
"
              The Distance Between Us
            ","
                  Reyna Grande "
"
              What Truth Sounds Like
            ","
                Michael Eric Dyson "
"
              ""Surely You're Joking, Mr....
            ","
                  Richard P. Feynman "
"
              In the Darkroom
            ","
                Susan Faludi "
"
              The Devil You Know
            ","
                  Charles M. Blow "
"
              Papillon
            ","
                Henri Charriere "
"
              Small Animals
            ","
                  Kim Brooks "
"
              My Girls
            ","
                Todd Fisher "
"
              Murder by the Book
            ","
                Claire Harman "
"
              All the Way to the Tigers
            ","
                Mary Morris "
"
              No One Is Too Small to Make a...
            ","
                Greta Thunberg "
"
              Decision Points
            ","
                  George W. Bush "
"
              Year of No Clutter
            ","
                  Eve O. Schaub "
"
              No One Tells You This
            ","
                  Glynnis MacNicol "
"
              Sitting Pretty
            ","
                  Rebekah Taussig "
"
              The Rules Do Not Apply
            ","
                  Ariel Levy "
"
              Mercury Rising
            ","
                Jeff Shesol "
"
              Goodbye, Sweet Girl
            ","
                Kelly Sundberg "
"
              Lou Gehrig: the Lost Memoir
            ","
                  Alan D. Gaff "
"
              Call Me American
            ","
                Abdi Nor Iftin "
"
              Open Season
            ","
                  Ben Crump "
"
              She Come by It Natural
            ","
                Sarah Smarsh "
"
              The Secret Life of Dorothy...
            ","
                  Justine Cowan "
"
              Dirty Daddy
            ","
                  Bob Saget "
"
              Wizard
            ","
                Marc Seifer "
"
              No Ordinary Dog
            ","
                  Will Chesney "
"
              H. H. Holmes: the True...
            ","
                Adam Selzer "
"
              Troop 6000
            ","
                Nikita Stewart "
"
              Hitler's Stolen Children
            ","
                  Ingrid von Oelhafen "
"
              Understanding Trump
            ","
                  Newt Gingrich "
"
              The Plantagenets
            ","
                Dan Jones "
"
              My Vanishing Country
            ","
                Bakari Sellers "
"
              Something That May Shock and...
            ","
                Daniel M. Lavery "
"
              Michelle Obama
            ","
                David Colbert "
"
              The Education of Brett Kavanaugh
            ","
                  Robin Pogrebin "
"
              A Honeybee Heart Has Five...
            ","
                Helen Jukes "
"
              Who Was Frederick Douglass?
            ","
                  April Jones Prince "
"
              Wild Bill
            ","
                Tom Clavin "
"
              How to Murder Your Life
            ","
                  Cat Marnell "
"
              Betsey
            ","
                  Betsey Johnson "
"
              House Lessons
            ","
                Erica Bauermeister "
"
              The Kelloggs
            ","
                Howard Markel "
"
              Shattered
            ","
                  Jonathan Allen "
"
              In the Land of Good Living
            ","
                Kent Russell "
"
              The Price of Peace
            ","
                  Zachary D. Carter "
"
              Braver Than You Think
            ","
                Maggie Downs "
"
              Driving Miss Norma
            ","
                  Tim Bauerschmidt "
"
              Betsey
            ","
                  Betsey Johnson "
"
              When in French
            ","
                Lauren Collins "
"
              Breathe
            ","
                  Imani Perry "
"
              If We Break
            ","
                  Kathleen Buhle "
"
              I Don't Want to Die Poor
            ","
                  Michael Arceneaux "
"
              We're Better Than This
            ","
                  Elijah Cummings "
"
              They Said This Would Be Fun
            ","
                  Eternity Martis "
"
              Don't Stop Believin'
            ","
                Olivia Newton-John "
"
              Walden
            ","
                Henry David Thoreau "
"
              Every Drop of Blood
            ","
                Edward Achorn "
"
              Playing with Fire
            ","
                Lawrence O'Donnell "
"
              No One Cares About Crazy People
            ","
                Ron Powers "
"
              I Was Told to Come Alone
            ","
                Souad Mekhennet "
"
              Funny Man
            ","
                Patrick McGilligan "
"
              Single State of Mind
            ","
                Andi Dorfman "
"
              Motherhood So White
            ","
                  Nefertiti Austin "
"
              Based on a True Story
            ","
                Norm Macdonald "
"
              The Big Fella
            ","
                Jane Leavy "
"
              Steve Jobs
            ","
                Walter Isaacson "
"
              32 Yolks
            ","
                  Eric Ripert "
"
              Galileo
            ","
                  Mario Livio "
"
              The Poison Squad
            ","
                Deborah Blum "
"
              Persist
            ","
                Elizabeth Warren "
"
              Persist
            ","
                  Elizabeth Warren "
"
              Wayward Lives, Beautiful...
            ","
                  Saidiya Hartman "
"
              Stronger
            ","
                  Cindy McCain "
"
              Madam Speaker
            ","
                  Susan Page "
"
              Gone at Midnight
            ","
                Jake Anderson "
"
              More Than Love: an Intimate...
            ","
                Natasha Gregson Wagner "
"
              What Can I Do?
            ","
                Jane Fonda "
"
              Always Look on the Bright...
            ","
                  Eric Idle "
"
              Working Stiff
            ","
                  Judy Melinek, MD "
"
              When I Was White
            ","
                  Sarah Valentine "
"
              Tip of the Iceberg
            ","
                Mark Adams "
"
              Who Was Milton Hershey?
            ","
                  James Buckley, Jr. "
"
              In Pursuit of Disobedient Women
            ","
                Dionne Searcey "
"
              On the Other Side of Freedom
            ","
                DeRay Mckesson "
"
              Diamond Doris
            ","
                Doris Payne "
"
              Ordinary Girls
            ","
                  Jaquira Diaz "
"
              Smacked
            ","
                Eilene Zimmerman "
"
              An Astronaut's Guide to Life...
            ","
                Chris Hadfield "
"
              At Home in the World
            ","
                Tsh Oxenreider "
"
              A New Way to Age
            ","
                Suzanne Somers "
"
              A Little Closer to Home
            ","
                Ginger Zee "
"
              North
            ","
                  Jenny Jurek "
"
              Team of Vipers
            ","
                  Cliff Sims "
"
              First Man
            ","
                James R. Hansen "
"
              So Here's the Thing . . .
            ","
                  Alyssa Mastromonaco "
"
              Spinster
            ","
                Kate Bolick "
"
              This Fight Is Our Fight
            ","
                Elizabeth Warren "
"
              Smalltime
            ","
                Russell Shorto "
"
              Cokie
            ","
                  Steven V. Roberts "
"
              Once Upon a Secret
            ","
                Mimi Alford "
"
              Tombstone
            ","
                Tom Clavin "
"
              So, Anyway...
            ","
                John Cleese "
"
              Joe Biden
            ","
                  Evan Osnos "
"
              Reborn in the USA
            ","
                Roger Bennett "
"
              Tibetan Peach Pie
            ","
                  Tom Robbins "
"
              Shattered
            ","
                  Jonathan Allen "
"
              Working
            ","
                Robert A. Caro "
"
              A is for Activist
            ","
                Innosanto Nagara "
"
              No Pain, No Gaines
            ","
                Chip Gaines "
"
              The Fabulous Bouvier Sisters
            ","
                  Sam Kashner "
"
              Sanctuary
            ","
                Emily Rapp Black "
"
              Life with the Afterlife
            ","
                  Amy Bruni "
"
              Bill Bryson's African Diary
            ","
                Bill Bryson "
"
              Almost Interesting
            ","
                  David Spade "
"
              The Forgotten Child
            ","
                Richard Gallear "
"
              Free, Melania
            ","
                Kate Bennett "
"
              Meghan and Harry
            ","
                Lady Colin Campbell "
"
              Heart
            ","
                Sandeep Jauhar "
"
              Mostly Sunny
            ","
                Janice Dean "
"
              Personal History
            ","
                Katharine Graham "
"
              Loss Adjustment
            ","
                Linda Collins "
"
              Agent Zigzag
            ","
                  Ben Macintyre "
"
              Breaking and Entering
            ","
                Jeremy N. Smith "
"
              Writer, Sailor, Soldier, Spy
            ","
                  Nicholas Reynolds "
"
              Demagogue
            ","
                  Larry Tye "
"
              Dog Flowers
            ","
                Danielle Geller "
"
              The Art of Dying Well
            ","
                  Katy Butler "
"
              Without You, There Is No Us
            ","
                  Suki Kim "
"
              Superman's Not Coming
            ","
                  Erin Brockovich "
"
              Being Jazz
            ","
                  Jazz Jennings "
"
              Harriet Tubman
            ","
                Catherine Clinton "
"
              People I Want to Punch in the...
            ","
                Jen Mann "
"
              The Truths We Hold
            ","
                Kamala Harris "
"
              Six Dots
            ","
                  Jen Bryant "
"
              The Agitators: Three Friends...
            ","
                Dorothy Wickenden "
"
              Facebook
            ","
                  Steven Levy "
"
              Code Talker
            ","
                  Judith Schiess Avila "
"
              First
            ","
                  Evan Thomas "
"
              The Train to Crystal City
            ","
                Jan Jarboe Russell "
"
              Against Medical Advice
            ","
                  James Patterson "
"
              Laugh Lines
            ","
                  Alan Zweibel "
"
              Rising Out of Hatred
            ","
                Eli Saslow "
"
              Bobby Kennedy
            ","
                Larry Tye "
"
              Raising a Rare Girl
            ","
                Heather Lanier "
"
              Joey: the Story of Joe Biden
            ","
                  Jill Biden "
"
              Alaric the Goth
            ","
                Douglas Boin "
"
              This is Going to Hurt
            ","
                  Adam Kay "
"
              Where Am I Now?
            ","
                Mara Wilson "
"
              True Crime Addict
            ","
                James Renner "
"
              Attention
            ","
                Casey Schwartz "
"
              Touched by the Sun
            ","
                  Carly Simon "
"
              Shame on Me
            ","
                Tessa McWatt "
"
              A Man for All Markets
            ","
                  Edward O. Thorp "
"
              Rachael Ray 50
            ","
                Rachael Ray "
"
              Mindf*ck
            ","
                  Christopher Wylie "
"
              Stray
            ","
                  Stephanie Danler "
"
              About My Mother
            ","
                  Peggy Rowe "
"
              The Man Who Ate Too Much
            ","
                John Birdsall "
"
              Perfect Is Boring
            ","
                  Tyra Banks "
